city,section,subsection,text
London,Sleep,,"Travellers can choose from a variety of homestay styles such as home-swapping (lovehomeswap.com), living in a temporarily vacated room (anyfriendofours.com) or the high end version where companies specialize in homestays with full hotel services such as housekeeping and concierge (viveunique.com). Most of the time these options are safe but it is important that guests and homeowners take equal precaution to ensure their valuables are safeguarded. Homeowners should always provide guests with terms and conditions of their live-in house rules to ensure there are no mishaps and both parties are at ease. This new trend allows guests to enjoy a less touristy version of London as most of these homes will be in residential areas which each have their own unique charm and experiences."
London,Sleep,,"Hotels are generally expensive in London when compared with other European cities. As a result the city has a vast amount of self-catering accommodation on offer. Many of them are apartments in various central areas of the capital. Well established local sites include Holidaylettings.co.uk , Space Apart Hotel , Owners Direct , stay.com and Alpha Holiday Lettings [dead link] . If you are looking to stay in just a room or part of the property, Airbnb matches holidaymakers with hosts who only rent out part of their homes."
London,Sleep,,"Bloomsbury . Relatively quiet district with a wide range of accommodation, and has enjoyed a surge in popularity following Eurostar's move to St Pancras International station. Cartwright Gardens features a dozen small B&Bs in historic houses. Many budget options are located on Argyle Square (just off the Euston Road). Gets a little seedy towards and beyond King's Cross railway station."
London,Sleep,,Earl's Court and West Kensington in west central London. Budget and modest accommodation as well as good 4-star hotels. Be careful with the cheapest accommodation in this area though as it will likely be very seedy indeed.
London,Sleep,,Paddington and Bayswater in north west central London. Has undergone a lot of change largely resulting from the Heathrow Express train coming into Paddington station. Good hotels can be found in the immediate area of the station and in quieter spots a short walk away as well as in the traditional mid-range accommodation area further south in Bayswater.
London,Sleep,,Westminster . Lots of small B&Bs around the back of Victoria railway station in the Pimlico area.
London,Sleep,,This guide uses the following price ranges for a standard double room:
London,Sleep,,Budget
London,Sleep,,Under £70
London,Sleep,,Mid-range
London,Sleep,,£70 to £140
London,Sleep,,Splurge
London,Sleep,,Over £140
London,Sleep,Hotels,"Your budget will have a lot to do with what part of London you will want to stay in. Tourist-standard prices range from £20-200 per person per night. Expect smaller than average rooms especially at the low end of this range. As a general rule, expect to pay between £75 and £150 per night for a two- or three-star hotel in the central area of the city. Many of the big name chain hotels now offer substantial discounts (with rates often down as low as £30-£50 per room per night) if you book well in advance, but the drawback is that you have to pay the full amount upfront at the time of booking and there are no refunds if you cancel. The heart of the West End is the most expensive place to stay and most hotels are either four- or five-star and most will command a hefty price premium."
London,Sleep,Hotels,"The City and Canary Wharf can also be very expensive during the week, as they rely heavily on the captive business market, but prices often drop dramatically over the weekend when the business travel dries up. Booking there can be a good way of getting into a higher standard of accommodation than you could otherwise afford. However, much of the City becomes a ghost town over the weekend, and you will find that few bars and restaurants are open away from the main tourist attractions."
London,Sleep,Hotels,"Be exceptionally careful regarding the big ""budget"" hotel chains such as Premier Inn and Travelodge; prices for their London hotels (in contrast to elsewhere) can often meet or exceed those of other, better quality hotels, so it cannot just be assumed that you will get a good deal from them. Some of Travelodge's City of London hotels especially are of shockingly poor quality for the prices they charge."
London,Sleep,Hotels,"A top tip, however, is to always check the likes of LondonTown.com, Expedia and LateRooms as well as the hotel's own website since there are often deals to be had which can reduce the costs significantly."
London,Sleep,Hotels,"The extra cost of getting around is probably not significant compared to savings made by staying in a hotel further out near an Underground or railway station. Always be sure though to check where the closest Tube station is to your hotel. Staying further out will be cheaper but when travelling in allow 1-2 min per Tube stop (near the centre), around 2-3 min per stop (further out) and 5-10 min per line changes. This can easily total up to a 1 hour journey if there is a walk at each end. There are many hotels close to transport hub stations such as Stratford, Greenwich, Ealing Broadway, Wimbledon and East Croydon."
London,Sleep,Hotels,"A more imaginative alternative could be to stay in a nearby town with quick and easy train travel to London. For example, lively Brighton (otherwise known as 'London by Sea') is only an hour away, but your budget will go much further and there are excellent accommodation options."
London,Sleep,Hotels,Some of the better value options are to be found in the following central districts:
London,Sleep,Hotels,"A slightly left-field option is to check the Landmark Trust , a building preservation charity who purchase notable old buildings in the UK, renovate and run them as holiday lettings. An interesting approach to saving old buildings for sure."
London,Sleep,Hotels,"Bloomsbury . Relatively quiet district with a wide range of accommodation, and has enjoyed a surge in popularity following Eurostar's move to St Pancras International station. Cartwright Gardens features a dozen small B&Bs in historic houses. Many budget options are located on Argyle Square (just off the Euston Road). Gets a little seedy towards and beyond King's Cross railway station."
London,Sleep,Hotels,Earl's Court and West Kensington in west central London. Budget and modest accommodation as well as good 4-star hotels. Be careful with the cheapest accommodation in this area though as it will likely be very seedy indeed.
London,Sleep,Hotels,Paddington and Bayswater in north west central London. Has undergone a lot of change largely resulting from the Heathrow Express train coming into Paddington station. Good hotels can be found in the immediate area of the station and in quieter spots a short walk away as well as in the traditional mid-range accommodation area further south in Bayswater.
London,Sleep,Hotels,Westminster . Lots of small B&Bs around the back of Victoria railway station in the Pimlico area.
London,Sleep,Hostels,"Not necessarily as unpleasant as you may think, and as long as you don't mind sharing with others, they are the most cost-effective option and also offer breakfast, and kitchens for self-catering."
London,Sleep,Hostels,There are independent hostels throughout the city which are listed in the relevant district articles.
London,Sleep,Hostels,"In the summer season, many of the colleges and universities in Central London open up their student halls of residence as hotels during vacations, at usually much lower rates than proper hotels, but expect very basic facilities (e.g. communal bathrooms, no catering facilities), but you will get the personal privacy that you don't get in hostels for not very much more cost."
London,Sleep,Apartments,Some apartment-hotels offer good value accommodation for those travelling in a group - often better quality than many hotels but at a cheaper individual rate per person.
London,Sleep,Apartments,"Capsule-style crash spaces are just arriving, but they are only in central locations."
London,Sleep,Apartments,"Short-term apartment or flat rentals are an attractive option for many travellers to London, and there are innumerable agencies offering them, almost all of them nowadays through the internet. A key consideration for renting a short term flat is if you are visiting in a large group or a family. In such cases a short stay in London can be more affordable compared to staying in a hotel. Your best protection is to deal only with London apartment rental agencies which have been recommended by independent sources you feel you can trust, and to deal only with those that accept confirmations via credit card."
London,Sleep,Apartments,"An additional option in this sector is serviced apartments for stays longer than two weeks, the price being between £60 and £150. The apartments are a hybrid between hotels and apartments, including cleaning and desk services."
London,Sleep,Alternative accommodation,"Travellers can choose from a variety of homestay styles such as home-swapping (lovehomeswap.com), living in a temporarily vacated room (anyfriendofours.com) or the high end version where companies specialize in homestays with full hotel services such as housekeeping and concierge (viveunique.com). Most of the time these options are safe but it is important that guests and homeowners take equal precaution to ensure their valuables are safeguarded. Homeowners should always provide guests with terms and conditions of their live-in house rules to ensure there are no mishaps and both parties are at ease. This new trend allows guests to enjoy a less touristy version of London as most of these homes will be in residential areas which each have their own unique charm and experiences."
London,Sleep,Holiday rentals,"Hotels are generally expensive in London when compared with other European cities. As a result the city has a vast amount of self-catering accommodation on offer. Many of them are apartments in various central areas of the capital. Well established local sites include Holidaylettings.co.uk , Space Apart Hotel , Owners Direct , stay.com and Alpha Holiday Lettings [dead link] . If you are looking to stay in just a room or part of the property, Airbnb matches holidaymakers with hosts who only rent out part of their homes."
London,Stay safe,,"In an emergency, telephone 999 or 112 . This number connects to police, ambulance and fire & rescue services. You will be asked which of these three services you require before being connected to the relevant operator."
London,Stay safe,,"London has two of the oldest police forces in the world. The Metropolitan Police ( The Met ) is responsible for policing London except the tiny City of London , which is the responsibility of the City of London Police . In addition to these, the Tube and other railways are patrolled by the British Transport Police ."
London,Stay safe,,"On the whole, London is a safe place to visit and explore. Normal precautions for the safe keeping of your personal possessions, as you would in any other city, are suggested."
London,Stay safe,,"Like many big cities, London has a variety of social problems, especially begging, drug abuse and theft; mobile phones are a favourite target, often snatched by fast-moving moped riders. Make sure you have security and anti-theft features enabled on your phone as thieves are getting more sophisticated and will try to access your personal data and banking apps."
London,Stay safe,,"The police have placed significant resources in combating street level crime. Working in conjunction with borough councils and the City of London Corporation, they have brought the level of theft and pickpocketing in major retail areas in London to a manageable level. Pickpocketing in London is not as rampant as in other major European cities, though it still pays to be vigilant and take the usual precautions in securing your valuables."
London,Stay safe,,"Street gang culture is a growing problem in London as with many other cities in England. While most groups of youngsters are not likely to present any danger to tourists, some people feel the need to be slightly more vigilant in certain areas, especially certain outer suburbs. Violent crime is in general not common, but most typically occurs between members of rival gangs, rather than on random members of the public."
London,Stay safe,,"If you're planning to go out late at night and are worried about safety then try to frequent crowded areas such as the West End. There are always plenty of people on the street, even at 4AM. Generally, outside central London, the south, and east suburban areas are considered more dangerous, notably Brixton , Peckham and Hackney , although some parts of north-west London such as Harlesden and northern Camden are also known trouble spots."
London,Stay safe,,"The main problem throughout London to various degrees is drunken behaviour, particularly on Friday and Saturday nights and after football matches. Loud and rowdy behaviour is to be expected and fights and acts of aggression also occur. If you are harassed, it is best to simply ignore and walk away from those concerned. Trouble spots can be expected around popular drinking locations such as Soho and in various suburban centres."
London,Stay safe,,"London has a large number of con artists around, all trying to convince you to hand over your money one way or another. In general, you should never give cash or your bank/credit card detail to people on the street no matter how genuine they seem."
London,Stay safe,,"Cash machine/ATM scams : Most usage of these machines is perfectly safe, but there are various ways that thieves can either obtain your card or your cash when using an ATM. It is always safest to withdraw cash using a machine inside a bank, but street machines are usually more convenient. Before inserting your card visually check the machine for anything that looks odd. Thieves sometimes install cameras above the pin pad. If things look OK then reach out and wiggle the slot where you insert your card - if the slot's loose, don't put your card in, as there may be a device installed to trap your card. All good? OK, is there anyone standing too close to you or hovering nearby? If so, perhaps cancel the transaction and go elsewhere. If everything's good then go ahead! When obtaining your cash and retrieving your card hover your hand over the slot to be ready to grab them as soon as they come out. Is anyone trying to distract you? Don't let them and leave swiftly. If you notice anything odd about a cash machine or people nearby then phone the police on 101 (999 in an emergency) or report it to the premises the machine is attached to. Don't try to remove any devices yourself."
London,Stay safe,,"Cup and ball game : This variant of a scam dating back into antiquity is perhaps the most common and is frequently seen on the busier pedestrian bridges such as Westminster Bridge. A person will lay out a mat with three cups on it. They will pretend to hide a ball under one of the cups, move the cups around, and then ask you to place a bet on where the ball-containing cup has landed. There is no ball - the con artist will have spirited it away! This con always has people acting as lookouts in the crowd and they will pretend to win every now and again so it looks like the game is winnable. Also beware if you are just stopping to watch as you could be pick-pocketed! The best defence is to walk straight past these events and not engage at all. If you have a mobile phone/cellphone that works in the UK you can phone the police on 101 (the non-emergency equivalent to 999) and report them, but it is advised to move away to do this as you may be harassed by the con artist or their lookouts if they overhear you."
London,Stay safe,,"Overzealous street performers : Most street performers are happy to just do their thing, let you watch, and then you can throw them a few coins if you liked the show. However, some street performers will actively grab and harass passers-by in order to get attention and money. They may forcefully pose with you and ask you to take a photograph and then demand money for the photo opportunity. They may also take this opportunity while you're distracted to pick-pocket you. Don't engage with any street performer who is pushy or forceful - try to walk away, or call out ""Get off me!"" or ""No!"" and draw attention to yourself if you can't escape easily. Again, you can report these bogus street performers on the 101 number as above."
London,Stay safe,,"Tissue sellers on trains : Beggars will get onto a train and place tissues on the seats with a note begging for money. They want you to feel pity for them and buy the tissues, but this is an organised scam and the money goes towards criminal enterprises. If you see this happening on a train don't buy the tissues and ignore anyone who asks you for money for them. If you're above ground you can text the British Transport Police on 61016 to report it."
London,Stay safe,,"""Clip joint"" : Every night, Soho presents a particular danger: the ""clip joint"". The usual targets of these establishments are lone male tourists. Usually, an attractive woman will casually befriend the victim and recommend a local bar or even a club that has a ""show"". The establishment will be near-desolate, and, even if the victim has only a drink or two, the bill will run to hundreds of pounds. If payment is not immediately provided, the bouncers will lock the ""patrons"" inside and take it by force or take them to an ATM and stand over them while they extract the cash. To be safe, if a woman you just met suggests you go to a specific place, try to recommend a different bar. If she insists on hers then walk away and do not listen to her suggestions. Sometimes this con trick takes place when someone is lured into a private club with the promise of something perhaps more than a drink (like a ""private show"" or sex for a small amount of money). A ""hostess fee"" will appear on the bill for several hundred pounds, even though there has been nothing more than polite conversation."
London,Stay safe,,"""Stress tests"" : If anyone offers you a free ""stress test"", they are likely trying to recruit you into the Church of Scientology. The best option is to walk away or just say "" No thank you "" politely, as people are commonly harassed into giving personal details."
London,Stay safe,,"Needing money for phone/train tickets/the bus/et al. : Someone will approach you asking for money for public transport. They will claim that they have lost their Travelcard or that it has been damaged somehow. Most people upon losing their Travelcard will seek aid at a train station and not approach random strangers! Another variant of this scam exists wherein a man or woman will ask for change so they can make a call at a phone box. Occasionally a person with a very convincing fake injury will ask for money so that they can get a taxi to hospital, strangely refusing the offer of you calling an ambulance or the police for them as you would do for most injured people in the street. Ignore them."
London,Stay safe,,"Ticket machine scam : One of the most popular scams in London is the ticket machine scam: While buying a ticket at a train station someone will approach you and act as if they want to help you buy the right ticket. In reality, they will wait until your money is in the machine, then lean across, cancel the transaction and pocket your cash. Say ""No thanks"" politely - you know what ticket you want to buy!"
London,Stay safe,,"Selling/asking for a donation for ""lucky heather"" : This scam, usually operated by women, involves someone handing you ""lucky heather"" (a small flower usually wrapped in foil) and then either trying to sell it to you or asking for a monetary donation. They will come up with a vague charity (""money for sick children"", ""money for orphaned babies"", and so on) and show you a purse full of supposed ""donations"". If you are handed one of these flowers either hand it back or drop it on the ground and leave. Be aware that you if you take the flower and leave without ""donating"" you could be chased and harassed by the people involved in the scam."
London,Stay safe,,Pedicabs : A common sight in central London is a brightly lit rickshaw blaring loud music and offering rides. They are not regulated and often seriously overcharge their passengers.
London,Stay safe,,"Although not illegal, London is a known hotspot for charity collectors, some of whom can be extremely persuasive in trying to obtain a donation; therefore they have earned the name ""charity muggers"" or ""chuggers"". If you do not want to donate, be polite but forceful, and under no circumstances provide any form of bank details. Some of these collectors are genuine scammers and are not collecting on behalf of any charity - larger charities ask their collectors to have specific and verifiable identification, and have card machines."
London,Stay safe,,"Don't take illegal minicabs (see Get around for details). No minicabs are allowed to ply for trade on the street, and any doing this should be avoided."
London,Stay safe,,"Travelling on the lower deck of a night bus is generally safer, as there are more passengers around, and you are visible to the bus driver."
London,Stay safe,,"If you've lost an item on the Underground, Overground or Docklands Light Railway, in a licensed black cab, or on a red London bus then you should contact the TfL Lost Property Office as soon as possible. If an item is lost or misplaced on other transport services in London, the relevant service operator should be contacted."
London,Stay safe,,"Bank, credit and debit cards, when found, are securely destroyed. Contact your bank immediately if you lose these on a transport service."
London,Stay safe,,Keep valuables out of sight . Many crimes are opportunistic - a lot of mobile phones are snatched from restaurant tables. By keeping items such as cash and mobile phones out of sight theft can easily be prevented. Don't flash your cash unnecessarily!
London,Stay safe,,"Keep bags zipped up and close to your body . If your bag is hanging open it's like putting up a flashing neon sign saying ""Steal from me!"" Use zips and inside pockets to secure items wherever possible. Never leave valuables such as mobile phones, wallets, or travel documents in an outside section of your bag."
London,Stay safe,,"Be aware of your surroundings . Before using your mobile phone have a look around you. Put your back against something solid such as a wall or window so you can't be approached from behind. If you're in a train or Tube station try to use your phone before leaving as all stations have CCTV. Constantly look around you, especially if you are in a busy area. Don't walk and talk/text!"
London,Stay safe,Crime,"Like many big cities, London has a variety of social problems, especially begging, drug abuse and theft; mobile phones are a favourite target, often snatched by fast-moving moped riders. Make sure you have security and anti-theft features enabled on your phone as thieves are getting more sophisticated and will try to access your personal data and banking apps."
London,Stay safe,Crime,"The police have placed significant resources in combating street level crime. Working in conjunction with borough councils and the City of London Corporation, they have brought the level of theft and pickpocketing in major retail areas in London to a manageable level. Pickpocketing in London is not as rampant as in other major European cities, though it still pays to be vigilant and take the usual precautions in securing your valuables."
London,Stay safe,Crime,"Street gang culture is a growing problem in London as with many other cities in England. While most groups of youngsters are not likely to present any danger to tourists, some people feel the need to be slightly more vigilant in certain areas, especially certain outer suburbs. Violent crime is in general not common, but most typically occurs between members of rival gangs, rather than on random members of the public."
London,Stay safe,Crime,"If you're planning to go out late at night and are worried about safety then try to frequent crowded areas such as the West End. There are always plenty of people on the street, even at 4AM. Generally, outside central London, the south, and east suburban areas are considered more dangerous, notably Brixton , Peckham and Hackney , although some parts of north-west London such as Harlesden and northern Camden are also known trouble spots."
London,Stay safe,Crime,"The main problem throughout London to various degrees is drunken behaviour, particularly on Friday and Saturday nights and after football matches. Loud and rowdy behaviour is to be expected and fights and acts of aggression also occur. If you are harassed, it is best to simply ignore and walk away from those concerned. Trouble spots can be expected around popular drinking locations such as Soho and in various suburban centres."
London,Stay safe,Crime,Keep valuables out of sight . Many crimes are opportunistic - a lot of mobile phones are snatched from restaurant tables. By keeping items such as cash and mobile phones out of sight theft can easily be prevented. Don't flash your cash unnecessarily!
London,Stay safe,Crime,"Keep bags zipped up and close to your body . If your bag is hanging open it's like putting up a flashing neon sign saying ""Steal from me!"" Use zips and inside pockets to secure items wherever possible. Never leave valuables such as mobile phones, wallets, or travel documents in an outside section of your bag."
London,Stay safe,Crime,"Be aware of your surroundings . Before using your mobile phone have a look around you. Put your back against something solid such as a wall or window so you can't be approached from behind. If you're in a train or Tube station try to use your phone before leaving as all stations have CCTV. Constantly look around you, especially if you are in a busy area. Don't walk and talk/text!"
London,Stay safe,Main precautions to take,Keep valuables out of sight . Many crimes are opportunistic - a lot of mobile phones are snatched from restaurant tables. By keeping items such as cash and mobile phones out of sight theft can easily be prevented. Don't flash your cash unnecessarily!
London,Stay safe,Main precautions to take,"Keep bags zipped up and close to your body . If your bag is hanging open it's like putting up a flashing neon sign saying ""Steal from me!"" Use zips and inside pockets to secure items wherever possible. Never leave valuables such as mobile phones, wallets, or travel documents in an outside section of your bag."
London,Stay safe,Main precautions to take,"Be aware of your surroundings . Before using your mobile phone have a look around you. Put your back against something solid such as a wall or window so you can't be approached from behind. If you're in a train or Tube station try to use your phone before leaving as all stations have CCTV. Constantly look around you, especially if you are in a busy area. Don't walk and talk/text!"
London,Stay safe,Late at night,"If you're planning to go out late at night and are worried about safety then try to frequent crowded areas such as the West End. There are always plenty of people on the street, even at 4AM. Generally, outside central London, the south, and east suburban areas are considered more dangerous, notably Brixton , Peckham and Hackney , although some parts of north-west London such as Harlesden and northern Camden are also known trouble spots."
London,Stay safe,Late at night,"The main problem throughout London to various degrees is drunken behaviour, particularly on Friday and Saturday nights and after football matches. Loud and rowdy behaviour is to be expected and fights and acts of aggression also occur. If you are harassed, it is best to simply ignore and walk away from those concerned. Trouble spots can be expected around popular drinking locations such as Soho and in various suburban centres."
London,Stay safe,Scams and cons,"London has a large number of con artists around, all trying to convince you to hand over your money one way or another. In general, you should never give cash or your bank/credit card detail to people on the street no matter how genuine they seem."
London,Stay safe,Scams and cons,"Cash machine/ATM scams : Most usage of these machines is perfectly safe, but there are various ways that thieves can either obtain your card or your cash when using an ATM. It is always safest to withdraw cash using a machine inside a bank, but street machines are usually more convenient. Before inserting your card visually check the machine for anything that looks odd. Thieves sometimes install cameras above the pin pad. If things look OK then reach out and wiggle the slot where you insert your card - if the slot's loose, don't put your card in, as there may be a device installed to trap your card. All good? OK, is there anyone standing too close to you or hovering nearby? If so, perhaps cancel the transaction and go elsewhere. If everything's good then go ahead! When obtaining your cash and retrieving your card hover your hand over the slot to be ready to grab them as soon as they come out. Is anyone trying to distract you? Don't let them and leave swiftly. If you notice anything odd about a cash machine or people nearby then phone the police on 101 (999 in an emergency) or report it to the premises the machine is attached to. Don't try to remove any devices yourself."
London,Stay safe,Scams and cons,"Cup and ball game : This variant of a scam dating back into antiquity is perhaps the most common and is frequently seen on the busier pedestrian bridges such as Westminster Bridge. A person will lay out a mat with three cups on it. They will pretend to hide a ball under one of the cups, move the cups around, and then ask you to place a bet on where the ball-containing cup has landed. There is no ball - the con artist will have spirited it away! This con always has people acting as lookouts in the crowd and they will pretend to win every now and again so it looks like the game is winnable. Also beware if you are just stopping to watch as you could be pick-pocketed! The best defence is to walk straight past these events and not engage at all. If you have a mobile phone/cellphone that works in the UK you can phone the police on 101 (the non-emergency equivalent to 999) and report them, but it is advised to move away to do this as you may be harassed by the con artist or their lookouts if they overhear you."
London,Stay safe,Scams and cons,"Overzealous street performers : Most street performers are happy to just do their thing, let you watch, and then you can throw them a few coins if you liked the show. However, some street performers will actively grab and harass passers-by in order to get attention and money. They may forcefully pose with you and ask you to take a photograph and then demand money for the photo opportunity. They may also take this opportunity while you're distracted to pick-pocket you. Don't engage with any street performer who is pushy or forceful - try to walk away, or call out ""Get off me!"" or ""No!"" and draw attention to yourself if you can't escape easily. Again, you can report these bogus street performers on the 101 number as above."
London,Stay safe,Scams and cons,"Tissue sellers on trains : Beggars will get onto a train and place tissues on the seats with a note begging for money. They want you to feel pity for them and buy the tissues, but this is an organised scam and the money goes towards criminal enterprises. If you see this happening on a train don't buy the tissues and ignore anyone who asks you for money for them. If you're above ground you can text the British Transport Police on 61016 to report it."
London,Stay safe,Scams and cons,"""Clip joint"" : Every night, Soho presents a particular danger: the ""clip joint"". The usual targets of these establishments are lone male tourists. Usually, an attractive woman will casually befriend the victim and recommend a local bar or even a club that has a ""show"". The establishment will be near-desolate, and, even if the victim has only a drink or two, the bill will run to hundreds of pounds. If payment is not immediately provided, the bouncers will lock the ""patrons"" inside and take it by force or take them to an ATM and stand over them while they extract the cash. To be safe, if a woman you just met suggests you go to a specific place, try to recommend a different bar. If she insists on hers then walk away and do not listen to her suggestions. Sometimes this con trick takes place when someone is lured into a private club with the promise of something perhaps more than a drink (like a ""private show"" or sex for a small amount of money). A ""hostess fee"" will appear on the bill for several hundred pounds, even though there has been nothing more than polite conversation."
London,Stay safe,Scams and cons,"""Stress tests"" : If anyone offers you a free ""stress test"", they are likely trying to recruit you into the Church of Scientology. The best option is to walk away or just say "" No thank you "" politely, as people are commonly harassed into giving personal details."
London,Stay safe,Scams and cons,"Needing money for phone/train tickets/the bus/et al. : Someone will approach you asking for money for public transport. They will claim that they have lost their Travelcard or that it has been damaged somehow. Most people upon losing their Travelcard will seek aid at a train station and not approach random strangers! Another variant of this scam exists wherein a man or woman will ask for change so they can make a call at a phone box. Occasionally a person with a very convincing fake injury will ask for money so that they can get a taxi to hospital, strangely refusing the offer of you calling an ambulance or the police for them as you would do for most injured people in the street. Ignore them."
London,Stay safe,Scams and cons,"Ticket machine scam : One of the most popular scams in London is the ticket machine scam: While buying a ticket at a train station someone will approach you and act as if they want to help you buy the right ticket. In reality, they will wait until your money is in the machine, then lean across, cancel the transaction and pocket your cash. Say ""No thanks"" politely - you know what ticket you want to buy!"
London,Stay safe,Scams and cons,"Selling/asking for a donation for ""lucky heather"" : This scam, usually operated by women, involves someone handing you ""lucky heather"" (a small flower usually wrapped in foil) and then either trying to sell it to you or asking for a monetary donation. They will come up with a vague charity (""money for sick children"", ""money for orphaned babies"", and so on) and show you a purse full of supposed ""donations"". If you are handed one of these flowers either hand it back or drop it on the ground and leave. Be aware that you if you take the flower and leave without ""donating"" you could be chased and harassed by the people involved in the scam."
London,Stay safe,Scams and cons,Pedicabs : A common sight in central London is a brightly lit rickshaw blaring loud music and offering rides. They are not regulated and often seriously overcharge their passengers.
London,Stay safe,Street collections,"Although not illegal, London is a known hotspot for charity collectors, some of whom can be extremely persuasive in trying to obtain a donation; therefore they have earned the name ""charity muggers"" or ""chuggers"". If you do not want to donate, be polite but forceful, and under no circumstances provide any form of bank details. Some of these collectors are genuine scammers and are not collecting on behalf of any charity - larger charities ask their collectors to have specific and verifiable identification, and have card machines."
London,Stay safe,Transport,"Don't take illegal minicabs (see Get around for details). No minicabs are allowed to ply for trade on the street, and any doing this should be avoided."
London,Stay safe,Transport,"Travelling on the lower deck of a night bus is generally safer, as there are more passengers around, and you are visible to the bus driver."
London,Stay safe,Transport,"If you've lost an item on the Underground, Overground or Docklands Light Railway, in a licensed black cab, or on a red London bus then you should contact the TfL Lost Property Office as soon as possible. If an item is lost or misplaced on other transport services in London, the relevant service operator should be contacted."
London,Stay safe,Transport,"Bank, credit and debit cards, when found, are securely destroyed. Contact your bank immediately if you lose these on a transport service."
Rome,description,,"Rome ( Italian and Latin: Roma ), the 'Eternal City', is the capital and largest city of Italy and of the Lazio region. It's the famed city of the Roman Empire , the Seven Hills, La Dolce Vita , the Vatican City and Three Coins in the Fountain . Rome, as a millennia-long centre of power, culture and religion, was the centre of one of the greatest civilisations ever, and has exerted a huge influence over the world in its circa 2500 years of existence."
Rome,description,,"The historic centre of the city is a UNESCO World Heritage Site . With wonderful palaces, thousand-year-old churches and basilicas, grand romantic ruins, opulent monuments, ornate statues and graceful fountains, Rome has an immensely rich historical heritage and cosmopolitan atmosphere, making it one of Europe's and the world's most visited, famous, influential and beautiful capitals. Today, Rome has a growing nightlife scene and is also seen as a shopping heaven, being regarded as one of the fashion capitals of the world; some of Italy's oldest jewellery and clothing establishments were founded in the city. With so many sights and things to do, Rome can truly be classified a ""global city""."
Rome,Districts,,"Rome can be divided into several districts. The so-called historical centre ( centro storico ) is quite small, being only around 4% of the city's area. This mainly consists of the area inside the Aurelian walls, and is protected by UNESCO. Districts are explained below:"
Rome,Districts,,"Modern Centre Where many of the hotels are, as well as shopping and dining galore along the Via Veneto; home to the Quirinale, Trevi fountain, Barberini, Castro Pretorio, and Repubblica areas."
Rome,Districts,,"Old Rome The centre of the Roman medieval and Renaissance periods, with beautiful plazas, cathedrals, the Pantheon, and plenty of laid-back dining; includes the Navona, Campo de' Fiori, and the Jewish Ghetto neighbourhoods."
Rome,Districts,,"Vatican The Papal City State and its endless treasure troves of sights, relics, and museums, as well as the surrounding Italian neighbourhood."
Rome,Districts,,"Colosseo The heart of ancient Rome, the Colosseum, the Roman Forum, the Forum of Augustus, the Forum and Markets of Trajan, the Capitoline and its museums."
Rome,Districts,,"North Centre Situated in the north part of Rome, home to the Villa Borghese, the Spanish Steps, and the elegant neighbourhoods of Parioli and Salario."
Rome,Districts,,"Trastevere The land to the south of the Vatican, on the west bank of the Tiber River, full of narrow cobbled streets and lonely plazas that served as the inspiration for artists such as Giorgio de Chirico. Now arguably the centre of Rome's artistic life."
Rome,Districts,,"Aventino-Testaccio Off-the-beaten-path neighbourhoods of Rome with plenty of surprises waiting for interested travelers, as well as some truly great food."
Rome,Districts,,"Esquilino-San Giovanni South of Termini, with an indoor market, Piazza Vittorio Emanuele, and the Cathedral of Rome Saint John in Lateran."
Rome,Districts,,"Nomentano The neighbourhoods ""behind"" the train station. Vibrant night life in San Lorenzo."
Rome,Districts,,"North The vast suburban neighbourhoods to the north of the centre (Municipi III, XI-XV)"
Rome,Districts,,"South Home of the Appian Way park, several catacombs, fascist monumental architecture at EUR and extensive suburbs (Municipi IV-IX)."
Rome,Districts,,Ostia Rome's beach resort and the impressive ruins of Ancient Rome's harbour (Municipio X).
Rome,Districts,Central Rome,"Rome can be divided into several districts. The so-called historical centre ( centro storico ) is quite small, being only around 4% of the city's area. This mainly consists of the area inside the Aurelian walls, and is protected by UNESCO. Districts are explained below:"
Rome,Districts,Central Rome,"Modern Centre Where many of the hotels are, as well as shopping and dining galore along the Via Veneto; home to the Quirinale, Trevi fountain, Barberini, Castro Pretorio, and Repubblica areas."
Rome,Districts,Central Rome,"Old Rome The centre of the Roman medieval and Renaissance periods, with beautiful plazas, cathedrals, the Pantheon, and plenty of laid-back dining; includes the Navona, Campo de' Fiori, and the Jewish Ghetto neighbourhoods."
Rome,Districts,Central Rome,"Vatican The Papal City State and its endless treasure troves of sights, relics, and museums, as well as the surrounding Italian neighbourhood."
Rome,Districts,Central Rome,"Colosseo The heart of ancient Rome, the Colosseum, the Roman Forum, the Forum of Augustus, the Forum and Markets of Trajan, the Capitoline and its museums."
Rome,Districts,Central Rome,"North Centre Situated in the north part of Rome, home to the Villa Borghese, the Spanish Steps, and the elegant neighbourhoods of Parioli and Salario."
Rome,Districts,Central Rome,"Trastevere The land to the south of the Vatican, on the west bank of the Tiber River, full of narrow cobbled streets and lonely plazas that served as the inspiration for artists such as Giorgio de Chirico. Now arguably the centre of Rome's artistic life."
Rome,Districts,Central Rome,"Aventino-Testaccio Off-the-beaten-path neighbourhoods of Rome with plenty of surprises waiting for interested travelers, as well as some truly great food."
Rome,Districts,Central Rome,"Esquilino-San Giovanni South of Termini, with an indoor market, Piazza Vittorio Emanuele, and the Cathedral of Rome Saint John in Lateran."
Rome,Districts,Central Rome,"Nomentano The neighbourhoods ""behind"" the train station. Vibrant night life in San Lorenzo."
