city,country,continent,section,subsection,text
London,United Kingdom,Europe,Eat,,If using a petrol station convenience store late at night (i.e. after 11PM) the store will be locked and you should order and pay through the external service window.
London,United Kingdom,Europe,Eat,,"Although Tesco, Sainsbury's and other supermarkets run smaller stores in central London, full-size superstores, including Morrisons and ASDA, are rare in the city centre – with the exception of the Sainsbury's in Pimlico – and you will usually have to take a 15- to 20-minute Tube ride to reach one."
London,United Kingdom,Europe,Eat,,"Marks & Spencer , an upmarket retailer, also operate food halls branded as ""Simply Food"". They can be found across central London . The smaller stores, such as those found in train stations, tend to focus mostly on ready-to-eat food such as sandwiches, drinks, snacks, and also essentials such as bread and milk."
London,United Kingdom,Europe,Eat,,"Up to £6 - you can get a good English pub or cafeteria breakfast with a rack of bacon, beans in tomato sauce, egg, sausage, orange juice and coffee or tea. Most pubs stop this offer at 11AM, but there are literally hundreds of backstreet cafes (colloquially known as ""greasy spoons"") which will serve this sort of food all day. Most supermarket chains offer a ""meal deal"", consisting of a sandwich, a drink and a bag of crisps or fruit for £3–4 together, while buying the sandwich only can be the same price. If you are going to be on a budget for several days, the supermarkets are a good option."
London,United Kingdom,Europe,Eat,,"£8 - will buy you a couple of sandwiches and a soft drink, some takeaway fish and chips, or a fast food meal. There are also mostly Chinese restaurants which serve an all-you-can-eat buffet for around this price. These are dotted about the West End and it is well worth asking a member of public or a shopkeeper where the nearest one is. These restaurants make much of their revenue on drinks although these are usually still moderately priced. The food while not being of the finest standard is usually very tasty and the range of dishes available is excellent. There are literally thousands of so-called takeaways in London and are a cheap alternative to a restaurant meal. Check with your hotel management if they allow food deliveries before ordering in. Most takeaways offer some form of seating, but this is usually very limited."
London,United Kingdom,Europe,Eat,,"£6–10 - will get you a good pub meal and drink or a good Chinese/Indian/Italian/Thai/Vietnamese buffet. Many pubs have a buy-one-get-one-free offer, and you can either order two main dishes for yourself or bring a friend."
London,United Kingdom,Europe,Eat,,"£15 - some more expensive French, Mediterranean and international restaurants do cheaper two or three course lunch menus."
London,United Kingdom,Europe,Eat,,"£25 - offers you a lot more choice. You can have a good meal, half a bottle of wine and change for the tube home. There are plenty of modest restaurants that cater for this bracket."
London,United Kingdom,Europe,Eat,,"£50 (to almost any amount!) - with more money to spend you can pick some of the city's finer restaurants. It may be a famous chef (like Michel Roux, Jr, or Gordon Ramsay) or simply a place that prides itself on using the finest ingredients. Worth the splurge to impress a special someone. These establishments often need to be booked well in advance, and most will enforce a dress code of some sort, like Rules of Covent Garden, the oldest restaurant still extant."
London,United Kingdom,Europe,Eat,,"Clapham Junction is not just a train station, but also home to many good restaurants and bars, in particular on Lavender Hill and Battersea Rise. (Overground: Clapham Junction)"
London,United Kingdom,Europe,Eat,,Drummond Street in the Euston area has a fine mix of Indian restaurants - a short walk from Euston railway station. (Tube: Euston)
London,United Kingdom,Europe,Eat,,"High Street Croydon Croydon is derided by most Londoners, however this suburban gem of a road has at least 30 decent restaurants, including three Argentinians, a South African curryhouse, a couple of fancy modern European brassieres, and just about every other type of cuisine you can think of. (Overground: East Croydon)"
London,United Kingdom,Europe,Eat,,"Kings Street extends on to Chiswick High Road from Hammersmith Tube Station and is one long road of a choice of restaurants at very reasonable prices, some bargain mentions are the Thai restaurants offering two course lunch for £7. Nearby Shepherds bush is about a 15 minute walk and is alive with bars and pubs in the evening. (Tube: Hammersmith)"
London,United Kingdom,Europe,Eat,,Lordship Lane in East Dulwich provides a good selection of European restaurants and a few award winning gastropubs. (train: East Dulwich)
London,United Kingdom,Europe,Eat,,"Upper Street in Islington has dozens of excellent restaurants, popular with young professionals. (Tube: Highbury & Islington, Angel)."
London,United Kingdom,Europe,Eat,,"Wardour Street , in Soho, is full of nice cafes and restaurants. (Tube: Piccadilly Circus)"
London,United Kingdom,Europe,Eat,,Brick Lane in the East End is famous for Bangladeshi curries. (Overground: Shoreditch High Street)
London,United Kingdom,Europe,Eat,,Brixton for African/Caribbean. (Tube: Brixton)
London,United Kingdom,Europe,Eat,,"Chinatown just off Leicester Square for Chinese. (Tube: Leicester Square, Piccadilly Circus)"
London,United Kingdom,Europe,Eat,,"Edgware Road in Marylebone and Paddington is popular for Middle Eastern cuisine. (Tube: Edgware Road, Paddington)"
London,United Kingdom,Europe,Eat,,Drummond Street (just behind Euston railway station in the London/Camden district) has lots of vegetarian restaurants – mostly Indian. (Tube: Euston)
London,United Kingdom,Europe,Eat,,"Finsbury Park and Green Lanes, for Greek, Turkish, and Cypriot. (Tube: Finsbury Park/Manor House; Overground: Harringay Green Lanes)"
London,United Kingdom,Europe,Eat,,Golders Green for Jewish fare. (Tube: Golders Green)
London,United Kingdom,Europe,Eat,,Kingsland Road for good cheap Vietnamese.
London,United Kingdom,Europe,Eat,,"Tooting , East Ham, Wembley and Southall for authentic and cheap Indian eateries including South Indian restaurants serving hot pongal, dosas, idlis and other South Indian ""tiffin"" items."
London,United Kingdom,Europe,Eat,,"Bayswater for Chinese, including the famous Four Seasons roast duck. (Tube: Bayswater, Queensway)"
London,United Kingdom,Europe,Eat,,"Lambeth between the South Bank and Brixton for Portuguese, Brazilian and diverse Latin American restaurants. (Tube: Kennington, Stockwell, Vauxhall)"
London,United Kingdom,Europe,Eat,,"This page uses the following price ranges for a typical meal for one , including soft drink:"
London,United Kingdom,Europe,Eat,,Budget
London,United Kingdom,Europe,Eat,,Below £15
London,United Kingdom,Europe,Eat,,Mid-range
London,United Kingdom,Europe,Eat,,£15-50
London,United Kingdom,Europe,Eat,,Splurge
London,United Kingdom,Europe,Eat,,£50+
London,United Kingdom,Europe,Eat,,Smoking Ban Smoking is illegal in all enclosed and indoor public spaces in the UK.
London,United Kingdom,Europe,Eat,Restaurant streets,"While central London is full of restaurants and cafes, there are some areas where the majority of diners are Londoners, rather than tourists, and in general you will get a much more pleasant, better value, and less crowded eating experience than you will find in the West End. These places are best visited in the evenings."
London,United Kingdom,Europe,Eat,Restaurant streets,"Clapham Junction is not just a train station, but also home to many good restaurants and bars, in particular on Lavender Hill and Battersea Rise. (Overground: Clapham Junction)"
London,United Kingdom,Europe,Eat,Restaurant streets,Drummond Street in the Euston area has a fine mix of Indian restaurants - a short walk from Euston railway station. (Tube: Euston)
London,United Kingdom,Europe,Eat,Restaurant streets,"High Street Croydon Croydon is derided by most Londoners, however this suburban gem of a road has at least 30 decent restaurants, including three Argentinians, a South African curryhouse, a couple of fancy modern European brassieres, and just about every other type of cuisine you can think of. (Overground: East Croydon)"
London,United Kingdom,Europe,Eat,Restaurant streets,"Kings Street extends on to Chiswick High Road from Hammersmith Tube Station and is one long road of a choice of restaurants at very reasonable prices, some bargain mentions are the Thai restaurants offering two course lunch for £7. Nearby Shepherds bush is about a 15 minute walk and is alive with bars and pubs in the evening. (Tube: Hammersmith)"
London,United Kingdom,Europe,Eat,Restaurant streets,Lordship Lane in East Dulwich provides a good selection of European restaurants and a few award winning gastropubs. (train: East Dulwich)
London,United Kingdom,Europe,Eat,Restaurant streets,"Upper Street in Islington has dozens of excellent restaurants, popular with young professionals. (Tube: Highbury & Islington, Angel)."
London,United Kingdom,Europe,Eat,Restaurant streets,"Wardour Street , in Soho, is full of nice cafes and restaurants. (Tube: Piccadilly Circus)"
London,United Kingdom,Europe,Eat,Restaurant areas,"As one of the world's most cosmopolitan cities, you can find restaurants serving food cuisine from nearly every country, some of it as good as, if not better than in the countries of origin. Indian food in London is especially famous and there is hardly a district without at least one notable Indian restaurant. London also has excellent options for Chinese, in particular Cantonese food; local chain Royal China is an excellent option if you are looking for high-end fine dining dim sum."
London,United Kingdom,Europe,Eat,Restaurant areas,If you are looking for other particular regional foods these tend to be clustered in certain areas and some examples are:
London,United Kingdom,Europe,Eat,Restaurant areas,Other nationalities are equally represented and randomly dotted all over London. It is usually wisest to eat in restaurants on main thoroughfares rather than on quiet backstreets.
London,United Kingdom,Europe,Eat,Restaurant areas,Brick Lane in the East End is famous for Bangladeshi curries. (Overground: Shoreditch High Street)
London,United Kingdom,Europe,Eat,Restaurant areas,Brixton for African/Caribbean. (Tube: Brixton)
London,United Kingdom,Europe,Eat,Restaurant areas,"Chinatown just off Leicester Square for Chinese. (Tube: Leicester Square, Piccadilly Circus)"
London,United Kingdom,Europe,Eat,Restaurant areas,"Edgware Road in Marylebone and Paddington is popular for Middle Eastern cuisine. (Tube: Edgware Road, Paddington)"
London,United Kingdom,Europe,Eat,Restaurant areas,Drummond Street (just behind Euston railway station in the London/Camden district) has lots of vegetarian restaurants – mostly Indian. (Tube: Euston)
London,United Kingdom,Europe,Eat,Restaurant areas,"Finsbury Park and Green Lanes, for Greek, Turkish, and Cypriot. (Tube: Finsbury Park/Manor House; Overground: Harringay Green Lanes)"
London,United Kingdom,Europe,Eat,Restaurant areas,Golders Green for Jewish fare. (Tube: Golders Green)
London,United Kingdom,Europe,Eat,Restaurant areas,Kingsland Road for good cheap Vietnamese.
London,United Kingdom,Europe,Eat,Restaurant areas,"Tooting , East Ham, Wembley and Southall for authentic and cheap Indian eateries including South Indian restaurants serving hot pongal, dosas, idlis and other South Indian ""tiffin"" items."
London,United Kingdom,Europe,Eat,Restaurant areas,"Bayswater for Chinese, including the famous Four Seasons roast duck. (Tube: Bayswater, Queensway)"
London,United Kingdom,Europe,Eat,Restaurant areas,"Lambeth between the South Bank and Brixton for Portuguese, Brazilian and diverse Latin American restaurants. (Tube: Kennington, Stockwell, Vauxhall)"
London,United Kingdom,Europe,Eat,Fast food and chains,"Like other capitals in the world, London has the usual array of fast food outlets. Sandwich shops are the most popular places to buy lunch, and there are a lot of places to choose from including the ubiquitous Pret a Manger. Some Italian-style sandwich shops have a very good reputation and you can identify them easily by looking at the long queues at lunchtime. If all else fails, central London has lots of mini-supermarkets operated by the big British supermarket chains (e.g., Sainsbury's, Tesco) where you can pick up a pre-packed sandwich."
London,United Kingdom,Europe,Eat,Fast food and chains,"Fast food with an Asian flair is easy to find throughout the city, with lots of Busaba Eathai, Wagamama, and Yo! Sushi locations throughout the city. Nando's, a popular pseudo-Portuguese restaurant chain, has spicy peri-peri style grilled chicken. For burgers, GBK (Gourmet Burger Kitchen) has been joined by other franchises such as Byron and Haché."
London,United Kingdom,Europe,Eat,Vegetarian and vegan,"London has plenty of vegetarian and vegan restaurants many of them championing organic foodstuffs, and a quick search in Google will produce plenty of ideas, so you never have to see a piece of cooked meat all week. Hackney, Dalston, Islington, Soho, Peckham and Brixton are particular vegan hotspots."
London,United Kingdom,Europe,Eat,Vegetarian and vegan,"If you are dining with carnivorous friends most restaurants will cater for vegetarians and will have at least a couple of dishes on the menu. Indian/Bangladeshi restaurants are generally fruitful, as they have plenty of traditional dishes. Good Indian/Bangladeshi options can be found in the Brick Lane area of Spitalfields or further afield in East Ham, Tooting Broadway, and Southall. These also tend to be very cheap eats with authentically prepared dishes with a true local ambience. There are also many vegetarian Thai buffet places where you can eat fake meat in tooth-achingly sweet sauces for under £5. These can be found on Greek Street and Old Compton Street in Soho and Islington High Street ."
London,United Kingdom,Europe,Eat,Vegetarian and vegan,"Mildred's is a great veggie chain with a handful of locations around London. If you're interested in vegan versions of classic British dishes, try ""fish"" and chips from Sutton and Sons in Hackney , and various cafes offer veggie interpretations of a full English breakfast."
London,United Kingdom,Europe,Eat,Religious,"Due to the mix of cultures and religions, many London restaurants cater well for religious dietary requirements. The most common signs are for Halal and Kosher meat, from burger joints to nice restaurants. There are lots of Halal restaurants and shops all over London including Whitechapel Rd and Brick Lane in the East End , Bayswater, Edgware Rd and Paddington and in many parts of north London . There are plenty of Kosher restaurants in Golders Green , Edgware and Stamford Hill along with some central delis such as on Charing Cross Road."
London,United Kingdom,Europe,Eat,Convenience stores and supermarkets,"Convenience stores such as Tesco Express, Sainsbury's Central/Local, Budgens, Costcutter, SPAR, Co-op, and privately-run ""corner shops"" will sell pre-made sandwiches, snacks, alcohol, cigarettes, drinks, etc. Most are open from 5AM–11PM although some, such as Tesco Express or convenience stores located at petrol stations, may open 24 hours (some will stop selling alcohol after a certain time). Whistlestop convenience stores, usually found in or around train stations, are notoriously overpriced and should be avoided."
London,United Kingdom,Europe,Eat,Convenience stores and supermarkets,If using a petrol station convenience store late at night (i.e. after 11PM) the store will be locked and you should order and pay through the external service window.
London,United Kingdom,Europe,Eat,Convenience stores and supermarkets,"Although Tesco, Sainsbury's and other supermarkets run smaller stores in central London, full-size superstores, including Morrisons and ASDA, are rare in the city centre – with the exception of the Sainsbury's in Pimlico – and you will usually have to take a 15- to 20-minute Tube ride to reach one."
London,United Kingdom,Europe,Eat,Convenience stores and supermarkets,"Marks & Spencer , an upmarket retailer, also operate food halls branded as ""Simply Food"". They can be found across central London . The smaller stores, such as those found in train stations, tend to focus mostly on ready-to-eat food such as sandwiches, drinks, snacks, and also essentials such as bread and milk."
London,United Kingdom,Europe,Eat,Supermarkets,"Although Tesco, Sainsbury's and other supermarkets run smaller stores in central London, full-size superstores, including Morrisons and ASDA, are rare in the city centre – with the exception of the Sainsbury's in Pimlico – and you will usually have to take a 15- to 20-minute Tube ride to reach one."
London,United Kingdom,Europe,Eat,Supermarkets,"Marks & Spencer , an upmarket retailer, also operate food halls branded as ""Simply Food"". They can be found across central London . The smaller stores, such as those found in train stations, tend to focus mostly on ready-to-eat food such as sandwiches, drinks, snacks, and also essentials such as bread and milk."
London,United Kingdom,Europe,Drink,,"London is home to a great many pubs, bars and nightclubs. The online city guide View London and the weekly magazine Time Out tell what's going in London's night life, as well as cultural events in general."
London,United Kingdom,Europe,Drink,,"London is an expensive place and your drink will cost more than its equivalent elsewhere in the United Kingdom. Expect to pay £6-7 for a pint of lager or Guinness in an average pub. As with restaurants, pubs close to major tourist attractions cash in on travellers' gullibility so be on your guard for the tourist traps where higher prices are not unheard of. If you're looking to save money and meet travellers then pub crawls are guided tours that run nightly in central London. You'll save the ticket price on the savings you get from discounted drink deals and what you would have spent on club entry. The ""1 Big Night Out"" pub crawl is the biggest operator and starts from near Leicester Square Tube station."
London,United Kingdom,Europe,Drink,,"Many local pubs, especially those run by chains like Wetherspoons and Scream, tend to be more reasonably priced with good drink promotions on weekday nights and during the day. As with the rest of the UK, chain pubs abound which Londoners tend to avoid like the plague. A good place to get cheap beer is at any one of the Sam Smith pubs found across Central London, including Soho and the City."
London,United Kingdom,Europe,Drink,,"In the Bloomsbury area , check out The Court (near the north end of Tottenham Court Road) and The Rocket (Euston Road). Both are fairly cheap, given that they cater for students of the adjacent University College London. Directly opposite the British Library is The Euston Flyer , popular with locals and commuters alike given its close proximity to St Pancras International railway station."
London,United Kingdom,Europe,Drink,,"Classier bars and pubs can be much more expensive. However, the cost of alcohol drops significantly the further away you go from the centre ( West London tends to be an exception, with prices pretty much the same as the centre). For a more reasonably priced (but brilliant) cocktail bar than you'll find in the central and West End areas Lost Society in Clapham on Lavender Hill, cocktails here cost around £7-8 each."
London,United Kingdom,Europe,Drink,,"Two historic London breweries are Young's and Fullers. Young's was founded in Wandsworth in 1831 (but has relocated to Bedford ) and nowadays it has 123 pubs in central London alone. The Founder's Arms next to the Tate Modern on the river embankment, is one of the brewery's most well-known establishments with a great view of the River Thames. Fullers was founded a bit later in 1845 at Chiswick (where you can take a most enjoyable tour of the brewery, including beer-tasting) and the jewel in its crown is probably the Grade I listed Old Bank Of England on Fleet Street , thanks to its breath-taking interiors. Fuller's flagship beer is the famous 'London Pride', however to try a truly authentic Cockney pint, ask at bars if they serve a seldom seen now porter , a dark style of beer originating in London in the 18th century, similar but less heavy than a stout . For a different taste, try a gin and tonic ."
London,United Kingdom,Europe,Drink,,"It's hard to say which pub in London is truly the oldest but it's easy to find contenders for the title. Many pubs were destroyed in the Great Fire of London – indeed, Samuel Pepys supposedly watched the disaster from the comfort of the Anchor in Borough . Pubs were rebuilt on sites that claimed to have been working pubs since the 13th century. Ye Olde Cheshire Cheese in Fleet Street is on the site of an old monastery and its cellar dates back to the 13th century. The Princess Louise and Cittie of Yorke are two lovely pubs close by along High Holborn with interesting decor; as is the Jerusalem Tavern of Farringdon, a converted Georgian coffee shop, which sells the Norfolk beer, St. Peters. The Royal Oak of Borough, is another pub which is the only representative of an out-of-town brewery in London, that of Harvey's of Lewes. The food is fantastic as is the atmosphere. Those interested in London's historic and literary connections can't miss The Spaniard's Inn in Hampstead . Dick Turpin is said to have been born here; John Keats and Charles Dickens both drank here; it's mentioned in Dickens' The Pickwick Papers and Bram Stoker's Dracula . The Goose at Catford , was reputedly a favourite hole of Karl Marx."
London,United Kingdom,Europe,Drink,,"For the best view in the city, try pubs on the banks of the Thames. The South Bank has lots of good bars with views of iconic bridges and buildings. One lesser-known cocktail bar sits in the OXO Tower, which is a secret that most tourists walk by every day. Heading towards Bermondsey , pub crowds become a little less touristy. For something historic try the Prospect of Whitby' in Wapping which has been on its site since 1520 and claims to be the world’s oldest riverside tavern."
London,United Kingdom,Europe,Drink,,"If you're after gastropubs, you may like to visit London's first, The Eagle , in Clerkenwell , established in 1991. You can also try Time Out ' s favourite newcomer, The Princess Victoria on Uxbridge Road, Shepherd's Bush ."
London,United Kingdom,Europe,Drink,,"The ""Bermondsey Beer mile"" is home to many craft breweries which are open in the middle of the day most Saturdays. Situated under the railway arches on lines going to London Bridge, these quaint breweries are home to high quality beer at cheap to average London prices (~£2 per half). Best places include Kernel Brewery and Brew by Numbers."
London,United Kingdom,Europe,Drink,,"Wine buffs can enjoy the famous Davys wine bars that dot the city. The company, established in 1870, import wines and own over thirty bars in the centre. Other big names in wine include the Michelin-starred Cellar Gascon and Vinoteca , both in Smithfield . For a posh wine tasting experience, there is Vinopolis by Borough Market, though a tour price will be as eye-watering as the produce sampled."
London,United Kingdom,Europe,Drink,,"Big hotels, such as The Langham, The Dorchester and The Ritz, and upmarket clubs around Leicester Square and Soho are reliable bets for a date at the bar. The Connaught Hotel in Mayfair-Marylebone boasts its house bar, plus the Time Out magazine favourite, The Coburg. Still in Mayfair, The Polo Bar at The Westbury is very intimate."
London,United Kingdom,Europe,Drink,,You can rely on most up-and-running bars to offer a short cocktail menu and there are also bars that position themselves as cocktail specialists.
London,United Kingdom,Europe,Drink,,Nightlife is an integral part of London life and there are countless nightclubs in and around Central London with music to suit even the most eclectic of tastes. Districts in London tend to specialize in different types of music.
London,United Kingdom,Europe,Drink,,"The Farringdon/Hoxton/Shoreditch area has many clubs playing drum and bass, techno, house and trance music and is home to the superclub Fabric. The clubs in this area are often home to the world's top DJs and attract a lively, hip and friendly crowd. Big name drum and bass, house and techno DJs also appear at clubs scattered around Kings Cross (Egg, Scala), Elephant (Ministry of Sound, Corsica Studios), Southwark (Cable), Whitechapel (Rhythm Factory), or at mixed nights at the Vauxhall clubs. Nights are also hosted in disused Hackney warehouses or south London car parks."
London,United Kingdom,Europe,Drink,,"The area around Mayfair is home to the more upmarket clubs in London. This area attracts a rather more showy crowd who love to flaunt what they have and is a must go to celebrity spot. Beware that drinks are ridiculously expensive and many clubs operate a guestlist-only policy. Music played here is often of the commercial chart, funky house, hip hop and R&B genre. Notable clubs include China White, Luxx, Maddox, Jalouse, Funky Buddha, Whisky Mist, Mahiki, No 5 Cavendish Square, Embassy, Vendome and Maya."
London,United Kingdom,Europe,Drink,,"Nightclubs around the Leicester Square area hold the same music policy, but are rather more accessible, with numerous club and pub crawl promoters scattered around the area offering deals on entry. Notable clubs are Cafe De Paris, 1 Big Night Out pub crawl, Penthouse, Sound, Tiger Tiger, Zoo bar and Ruby Blue."
London,United Kingdom,Europe,Drink,,"The Camden area is home to clubs which play Indie, metal and rock music and notably the Electric Ballroom, the world-famous Koko (Fridays) and Underworld. Camden clubs are mostly shut (or empty) on the weekdays. In South London, London's Afro-Caribbean centre Brixton is home to numerous venues with all kinds of music, including a particular presence in reggae, ska, afrobeat, hiphop, and dubstep. There are also venues in Peckham and New Cross."
London,United Kingdom,Europe,Drink,,"London has a vibrant gay environment with countless bars, clubs and events in almost every district in the city."
London,United Kingdom,Europe,Drink,,"The nucleus of London's gay scene is undoubtedly Old Compton St and the surrounding area in Soho but over the last couple of years Vauxhall has seen a boom in Gay venues. You will find that many areas, particularly in Camden Town and Shoreditch , that straight bars will have a mixed clientele. To find out what is going on during your visit, you can check:"
London,United Kingdom,Europe,Drink,,Gay Pride is held every year in June with a parade and street parties. The choice of places to go sometimes seems to be unmanageable.
London,United Kingdom,Europe,Drink,,qxmagazine.com . A weekly magazine that comprehensively covers the London gay scene with handy night by night listings available on-line and in print
London,United Kingdom,Europe,Drink,,"Boyz Magazine . Which is published fortnightly and is freely available at most London gay venues, and contains listings of everything that is happening in all the major clubs in London and the South East."
London,United Kingdom,Europe,Drink,,"London Gay and Lesbian Switchboard ( LLGS ), ☏ +44 20 7837-7324 , admin@llgs.org.uk . This voluntary service has been operating since 1974 and as well as providing counselling they offer an incredibly thorough information service about Gay events, accommodation and businesses in London."
London,United Kingdom,Europe,Drink,Pubs and bars,"London is an expensive place and your drink will cost more than its equivalent elsewhere in the United Kingdom. Expect to pay £6-7 for a pint of lager or Guinness in an average pub. As with restaurants, pubs close to major tourist attractions cash in on travellers' gullibility so be on your guard for the tourist traps where higher prices are not unheard of. If you're looking to save money and meet travellers then pub crawls are guided tours that run nightly in central London. You'll save the ticket price on the savings you get from discounted drink deals and what you would have spent on club entry. The ""1 Big Night Out"" pub crawl is the biggest operator and starts from near Leicester Square Tube station."
London,United Kingdom,Europe,Drink,Pubs and bars,"Many local pubs, especially those run by chains like Wetherspoons and Scream, tend to be more reasonably priced with good drink promotions on weekday nights and during the day. As with the rest of the UK, chain pubs abound which Londoners tend to avoid like the plague. A good place to get cheap beer is at any one of the Sam Smith pubs found across Central London, including Soho and the City."
London,United Kingdom,Europe,Drink,Pubs and bars,"In the Bloomsbury area , check out The Court (near the north end of Tottenham Court Road) and The Rocket (Euston Road). Both are fairly cheap, given that they cater for students of the adjacent University College London. Directly opposite the British Library is The Euston Flyer , popular with locals and commuters alike given its close proximity to St Pancras International railway station."
London,United Kingdom,Europe,Drink,Pubs and bars,"Classier bars and pubs can be much more expensive. However, the cost of alcohol drops significantly the further away you go from the centre ( West London tends to be an exception, with prices pretty much the same as the centre). For a more reasonably priced (but brilliant) cocktail bar than you'll find in the central and West End areas Lost Society in Clapham on Lavender Hill, cocktails here cost around £7-8 each."
London,United Kingdom,Europe,Drink,Pubs and bars,"Two historic London breweries are Young's and Fullers. Young's was founded in Wandsworth in 1831 (but has relocated to Bedford ) and nowadays it has 123 pubs in central London alone. The Founder's Arms next to the Tate Modern on the river embankment, is one of the brewery's most well-known establishments with a great view of the River Thames. Fullers was founded a bit later in 1845 at Chiswick (where you can take a most enjoyable tour of the brewery, including beer-tasting) and the jewel in its crown is probably the Grade I listed Old Bank Of England on Fleet Street , thanks to its breath-taking interiors. Fuller's flagship beer is the famous 'London Pride', however to try a truly authentic Cockney pint, ask at bars if they serve a seldom seen now porter , a dark style of beer originating in London in the 18th century, similar but less heavy than a stout . For a different taste, try a gin and tonic ."
London,United Kingdom,Europe,Drink,Pubs and bars,"It's hard to say which pub in London is truly the oldest but it's easy to find contenders for the title. Many pubs were destroyed in the Great Fire of London – indeed, Samuel Pepys supposedly watched the disaster from the comfort of the Anchor in Borough . Pubs were rebuilt on sites that claimed to have been working pubs since the 13th century. Ye Olde Cheshire Cheese in Fleet Street is on the site of an old monastery and its cellar dates back to the 13th century. The Princess Louise and Cittie of Yorke are two lovely pubs close by along High Holborn with interesting decor; as is the Jerusalem Tavern of Farringdon, a converted Georgian coffee shop, which sells the Norfolk beer, St. Peters. The Royal Oak of Borough, is another pub which is the only representative of an out-of-town brewery in London, that of Harvey's of Lewes. The food is fantastic as is the atmosphere. Those interested in London's historic and literary connections can't miss The Spaniard's Inn in Hampstead . Dick Turpin is said to have been born here; John Keats and Charles Dickens both drank here; it's mentioned in Dickens' The Pickwick Papers and Bram Stoker's Dracula . The Goose at Catford , was reputedly a favourite hole of Karl Marx."
London,United Kingdom,Europe,Drink,Pubs and bars,"For the best view in the city, try pubs on the banks of the Thames. The South Bank has lots of good bars with views of iconic bridges and buildings. One lesser-known cocktail bar sits in the OXO Tower, which is a secret that most tourists walk by every day. Heading towards Bermondsey , pub crowds become a little less touristy. For something historic try the Prospect of Whitby' in Wapping which has been on its site since 1520 and claims to be the world’s oldest riverside tavern."
London,United Kingdom,Europe,Drink,Pubs and bars,"If you're after gastropubs, you may like to visit London's first, The Eagle , in Clerkenwell , established in 1991. You can also try Time Out ' s favourite newcomer, The Princess Victoria on Uxbridge Road, Shepherd's Bush ."
London,United Kingdom,Europe,Drink,Pubs and bars,"The ""Bermondsey Beer mile"" is home to many craft breweries which are open in the middle of the day most Saturdays. Situated under the railway arches on lines going to London Bridge, these quaint breweries are home to high quality beer at cheap to average London prices (~£2 per half). Best places include Kernel Brewery and Brew by Numbers."
London,United Kingdom,Europe,Drink,Pubs and bars,"Wine buffs can enjoy the famous Davys wine bars that dot the city. The company, established in 1870, import wines and own over thirty bars in the centre. Other big names in wine include the Michelin-starred Cellar Gascon and Vinoteca , both in Smithfield . For a posh wine tasting experience, there is Vinopolis by Borough Market, though a tour price will be as eye-watering as the produce sampled."
London,United Kingdom,Europe,Drink,Pubs and bars,"Big hotels, such as The Langham, The Dorchester and The Ritz, and upmarket clubs around Leicester Square and Soho are reliable bets for a date at the bar. The Connaught Hotel in Mayfair-Marylebone boasts its house bar, plus the Time Out magazine favourite, The Coburg. Still in Mayfair, The Polo Bar at The Westbury is very intimate."
London,United Kingdom,Europe,Drink,Pubs and bars,You can rely on most up-and-running bars to offer a short cocktail menu and there are also bars that position themselves as cocktail specialists.
London,United Kingdom,Europe,Drink,Nightclubs,Nightlife is an integral part of London life and there are countless nightclubs in and around Central London with music to suit even the most eclectic of tastes. Districts in London tend to specialize in different types of music.
London,United Kingdom,Europe,Drink,Nightclubs,"The Farringdon/Hoxton/Shoreditch area has many clubs playing drum and bass, techno, house and trance music and is home to the superclub Fabric. The clubs in this area are often home to the world's top DJs and attract a lively, hip and friendly crowd. Big name drum and bass, house and techno DJs also appear at clubs scattered around Kings Cross (Egg, Scala), Elephant (Ministry of Sound, Corsica Studios), Southwark (Cable), Whitechapel (Rhythm Factory), or at mixed nights at the Vauxhall clubs. Nights are also hosted in disused Hackney warehouses or south London car parks."
London,United Kingdom,Europe,Drink,Nightclubs,"The area around Mayfair is home to the more upmarket clubs in London. This area attracts a rather more showy crowd who love to flaunt what they have and is a must go to celebrity spot. Beware that drinks are ridiculously expensive and many clubs operate a guestlist-only policy. Music played here is often of the commercial chart, funky house, hip hop and R&B genre. Notable clubs include China White, Luxx, Maddox, Jalouse, Funky Buddha, Whisky Mist, Mahiki, No 5 Cavendish Square, Embassy, Vendome and Maya."
London,United Kingdom,Europe,Drink,Nightclubs,"Nightclubs around the Leicester Square area hold the same music policy, but are rather more accessible, with numerous club and pub crawl promoters scattered around the area offering deals on entry. Notable clubs are Cafe De Paris, 1 Big Night Out pub crawl, Penthouse, Sound, Tiger Tiger, Zoo bar and Ruby Blue."
London,United Kingdom,Europe,Drink,Nightclubs,"The Camden area is home to clubs which play Indie, metal and rock music and notably the Electric Ballroom, the world-famous Koko (Fridays) and Underworld. Camden clubs are mostly shut (or empty) on the weekdays. In South London, London's Afro-Caribbean centre Brixton is home to numerous venues with all kinds of music, including a particular presence in reggae, ska, afrobeat, hiphop, and dubstep. There are also venues in Peckham and New Cross."
London,United Kingdom,Europe,Drink,Gay and lesbian,"London has a vibrant gay environment with countless bars, clubs and events in almost every district in the city."
London,United Kingdom,Europe,Drink,Gay and lesbian,"The nucleus of London's gay scene is undoubtedly Old Compton St and the surrounding area in Soho but over the last couple of years Vauxhall has seen a boom in Gay venues. You will find that many areas, particularly in Camden Town and Shoreditch , that straight bars will have a mixed clientele. To find out what is going on during your visit, you can check:"
